# id	name	mnn
8430	Кальцекс	метенамина кальция хлорид
12535	Кальцемин	~
12449	Кальцемин Адванс	~
10680	Камагель	-
8226	Камбиогенплазмид	дезоксирибонуклеиновая кислота плазмидная [сверхскрученная кольцевая двуцепочечная]
8355	Камеллин	~
11113	Камирен	доксазозин
7273	Камирен ХЛ	доксазозин
7479	Кампо Канген	~
6221	Камптера	иринотекан
11899	Кампто ЦС	иринотекан
7874	КамРОУ	иммуноглобулин человека антирезус rho[d]
8875	Канатаксен	паклитаксел
12207	Канглайт	~
12000	Кандибиотик	~
6359	Кандида-IgG-стрип	~
7771	Кандитрал	итраконазол
11702	Канефрон Н	~
11986	Кансидас	каспофунгин
13416	Кантацит Эдас-140	~
13415	Кантацит Эдас-940	~
6007	Капаметин ФС	капецитабин
3821	КАПД/ДПКА 17	растворы для перитонеального диализа
3844	КАПД/ДПКА 18	растворы для перитонеального диализа
3857	КАПД/ДПКА 19	растворы для перитонеального диализа
10468	КАПД/ДПКА 2	растворы для перитонеального диализа
10466	КАПД/ДПКА 3	растворы для перитонеального диализа
10467	КАПД/ДПКА 4	растворы для перитонеального диализа
5670	Капецитабин	капецитабин
5538	Капецитабин-ТЛ	капецитабин
5526	Капецитовер	капецитабин
11683	Капли Береш плюс	-
5325	Капрелса	вандетаниб
9580	Капроилпролилтирозина метиловый эфир	-
11165	Капсикам	~
13646	Капсикум-плюс	~
13388	Капсилах Эдас-952	~
8003	Капсула желатиновая пустотелая	~
8598	Капсулы твердые желатиновые	~
4801	Карачаево - Черкесская Республика	урупский район
6288	Карбендацим	карбендацим
13031	Карбоксим	~
13726	Карбомек 99mTc	~
9293	Карбоплатин	карбоплатин
5086	Карбоплатин ВМ	карбоплатин
9970	Карбоплатин-ЛЭНС	карбоплатин
10242	Карбоплатин-РОНЦ	карбоплатин
10927	Карбоплатин-Тева	карбоплатин
12149	Карбоплатин-Эбеве	карбоплатин
4581	Карбосорб	уголь активированный
9117	Карботера	карбоплатин
7569	Карведигамма	карведилол
5621	Карведилол	карведилол
6229	Карведилол-OBL	карведилол
13003	Карведилол-Акрихин	карведилол
6270	Карведилол Зентива	карведилол
5158	Карведилол Канон	карведилол
6228	Карведилол Оболенское	карведилол
8990	Карведилол Сандоз	карведилол
6837	Карведилол-Тева	карведилол
9623	Карведилол-Фармаплант	карведилол
13108	Карведилол Штада	карведилол
8386	Карвенал	карведилол
6605	Карвидил	карведилол
13430	Кардиалгин Эдас-106	~
13429	Кардиалгин Эдас-906	~
10401	Кардикет	изосорбида динитрат
12049	Кардил	дилтиазем
12947	Кардиодарон	амиодарон
13654	КардиоИКА	~
10882	Кардиоксан	дексразоксан
8082	Кардиоксипин	метилэтилпиридинол
13413	Кардиомил Эдас-135	~
13412	Кардиомил Эдас-935	~
6563	Кардионат	мельдоний
13382	Кардисед-ГФ	~
7509	Кардитрим	триметазидин
8932	Кардостин	~
10784	Кардура	доксазозин
4600	Кардура Нео	доксазозин
4202	Карипазим	папайи млечный сок
12830	Каркаде Гибискуса цветки	гибискуса цветки
7268	Кармолис	~
11288	Кармолис жидкость	~
8910	Карнитин	карнитин
3718	Карнитина хлорид	карнитин
3790	Карнозин аморфный	~
4667	Карнорин	~
6187	Кароверина гидрохлорид	кароверин
6186	Кароверин основание	кароверин
13421	Карсат Эдас-136	~
13420	Карсат Эдас-936	~
11954	Карсил	расторопши пятнистой плодов экстракт
3921	Карсил форте	расторопши пятнистой плодов экстракт
10014	Картиляго комп.	-
11193	Касодекс	бикалутамид
12362	Катадолон	флупиртин
4718	Катадолонфорте	флупиртин
4719	Катадолон Форте	флупиртин
11038	Каталин	пиреноксин
7017	Каффетин лайт	~
8342	Каштана конского экстракт сухой	каштана конского семян экстракт
1417	Квадрапарин &reg; -СОЛОфарм	-
1418	Квадриколд	-
1419	Квадрофлю	-
3798	Кватернидин	~
1421	Кватран &reg; ксило	-
8710	Квентиакс	кветиапин
1422	Квентиакс &reg; СР	-
10267	Квентиакс СР	кветиапин
13401	Кверкус Эдас-951	~
1423	Кветиапин	-
1424	Кветиапин Авексима	-
7875	Кветиапина гемифумарат	кветиапин
7876	Кветиапина фумарат	кветиапин
1427	Кветиапин-Виал	-
1425	Кветиапин Канон Пролонг	-
1426	Кветиапин Пролонг-Алиум	-
5006	Кветиапин Сан	кветиапин
5078	Кветиапин Штада	кветиапин
5575	Кветитекс	кветиапин
1428	Кветитекс &reg; Пролонг	-
1429	Квинагут &reg;	-
11940	Квинакс	азапентацен
1430	Квинакс &reg;	-
1431	Квинель &reg;	-
1432	Квинлиро	-
1433	Квинсента &reg;	-
1434	Квисил дропс	-
1435	Квисил табс	-
4330	КГ	германия
1436	Кевзара &reg;	-
1437	Кедровит	-
5119	Кедростат	~
1438	Келанотек	-
12561	Келикс	доксорубицин
6680	Кембридж Биотек ВИЧ-1 Вестерн Блот	диагностикум вич
8219	Кемеровская обл.	г
8012	Кемеровская область	г
5442	Кемерувир	дарунавир
1439	Кемерувир &reg;	-
1440	Кемокарб	-
12542	Кемоплат	цисплатин
6109	Кепайра-веро	леветирацетам
1441	Кепайра-веро &reg;	-
1442	Кеплат &reg;	-
4061	Кеппра	леветирацетам
5333	Кераворт	имихимод
4339	Кестин	эбастин
12851	Кетамин	кетамин
11302	Кетамина гидрохлорид	кетамин
1444	Кетанамицид	-
1445	Кетанов &reg; МД	-
1443	КетАртис &reg;	-
